GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1
"""50000""",Vermont,1,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,92.301,91.883,92.289,92.807,93.662,93.088,92.711,91.641,91.001,91.671,92.438,92.681,95.185,95.409,95.342,93.780,92.565,92.138,93.226,94.449,95.133,96.967,98.303,98.141,97.706,98.914,98.770,101.494,100.248,101.423,100.203,98.125,98.893,98.224,97.343,97.883,97.023,98.174,99.800,100.502,99.362,99.351,99.875,99.741,100.401,100.267,100.903,100.712,100.951,100.657,100.933,101.011,101.400,101.691,101.058,100.981,102.387,101.425,102.542,102.696,102.420,90.693,98.947,99.832,100.578,100.943,101.083,103.039,103.225
"""50000""",Vermont,1,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,23452.1,23421.2,23647.8,23913.4,24319.8,24312.8,24408.5,24285.0,24359.9,24672.2,25018.7,25140.0,25820.0,25938.0,26153.7,26085.3,25890.7,25800.2,26136.3,26569.5,26754.8,27325.8,27758.2,27787.6,27788.3,28260.1,28421.7,29204.5,29053.7,29591.5,29379.9,28939.9,29331.6,29251.7,29130.9,29444.0,29279.5,29805.9,30458.4,30853.7,30657.1,30800.9,31127.3,31147.7,31386.1,31550.5,31820.1,31888.0,32098.3,32081.9,32300.9,32506.6,32777.6,33129.2,33019.5,33204.4,33858.4,33757.1,34336.6,34557.9,34688.1,30758.4,33896.7,34396.6,35032.1,35702.8,36301.6,37643.9,38425.0
"""51000""",Virginia,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,405352.9,410991.4,415922.1,416072.1,420969.4,420095.8,419481.9,418935.4,420943.2,422438.1,427118.7,429258.2,428421.1,433356.5,434679.4,428409.8,423533.7,426434.8,427958.6,432668.7,434464.0,440949.7,443955.7,445600.1,441902.7,443714.1,443944.5,447590.7,445803.9,445903.3,447012.7,445174.6,450785.6,448344.1,448799.0,448326.3,444797.9,447586.3,448557.4,449770.8,451208.8,455536.1,457213.6,456691.0,455504.8,458204.1,460873.7,465280.7,462750.1,465111.0,467610.8,471427.3,474152.5,477360.8,479850.4,479915.3,483144.2,484281.6,490312.2,491268.5,484783.2,449479.3,476685.5,484321.8,485850.0,490071.6,493639.8,500941.3,498831.1
"""51000""",Virginia,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,90.892,92.156,93.262,93.295,94.393,94.197,94.060,93.937,94.387,94.723,95.772,96.252,96.064,97.171,97.468,96.062,94.968,95.619,95.961,97.017,97.419,98.873,99.548,99.916,99.087,99.493,99.545,100.363,99.962,99.984,100.233,99.821,101.079,100.532,100.634,100.528,99.736,100.362,100.579,100.851,101.174,102.144,102.520,102.403,102.137,102.742,103.341,104.329,103.762,104.291,104.852,105.707,106.319,107.038,107.596,107.611,108.335,108.590,109.942,110.156,108.702,100.786,106.886,108.599,108.941,109.888,110.688,112.325,111.852
"""51000""",Virginia,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,348876.7,355582.9,362632.8,365186.5,372800.3,375299.9,377465.1,379377.7,384918.5,388765.4,395194.9,397920.6,398000.3,403635.1,408750.5,408153.7,406184.0,409357.3,411461.9,416866.6,418706.7,426462.6,430039.6,432760.7,430027.7,433571.1,436602.6,440519.7,441572.4,444776.8,448600.7,448944.6,456522.0,455409.3,457623.3,461007.3,458072.3,463363.9,467632.6,471658.4,476016.8,483114.4,487682.1,488332.6,488108.5,493740.7,497726.2,504509.0,503176.2,506660.7,511614.6,518120.0,523136.9,530609.3,534980.3,538301.8,545411.3,549599.4,559179.7,563032.9,559123.1,519051.9,554366.5,565601.7,572427.6,584197.0,596025.4,614754.2,622988.8
"""53000""",Washington,8,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,336337.3,340084.4,339120.4,346169.7,350512.6,351494.8,353237.7,357808.9,360083.4,370587.8,377662.9,384388.3,379560.8,383294.1,386803.5,375501.4,368500.5,369138.4,369025.4,373882.1,373940.5,381051.7,383631.4,385334.2,385050.9,386071.0,385998.0,393861.0,398993.5,400721.0,403485.7,398922.2,408392.8,407894.3,413763.8,413444.6,417182.0,420773.2,429450.7,430464.6,435616.1,441170.4,445843.6,445178.2,455746.8,453467.5,457156.1,466684.7,472914.5,477539.2,485690.4,495152.1,507180.6,512346.5,521087.7,521905.0,530475.0,532171.8,537671.0,543604.2,539701.9,504612.1,544628.5,542505.2,553143.8,567383.1,570587.1,582097.2,577248.6
"""53000""",Washington,8,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,83.973,84.908,84.668,86.428,87.512,87.757,88.192,89.334,89.902,92.524,94.291,95.970,94.764,95.697,96.573,93.751,92.003,92.162,92.134,93.347,93.361,95.137,95.781,96.206,96.135,96.390,96.372,98.335,99.616,100.048,100.738,99.598,101.963,101.838,103.304,103.224,104.157,105.054,107.220,107.474,108.760,110.146,111.313,111.147,113.786,113.217,114.138,116.517,118.072,119.227,121.262,123.624,126.627,127.917,130.099,130.303,132.443,132.867,134.240,135.721,134.747,125.986,135.977,135.447,138.103,141.658,142.458,145.332,144.121
"""53000""",Washington,8,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,287547.6,292316.2,293460.5,301379.6,307950.6,311377.5,315564.3,322168.5,327561.0,338922.9,347331.8,354281.2,350203.5,354175.3,360115.4,354682.1,349424.3,349917.7,349959.6,355678.6,356272.7,364862.2,368781.9,372074.2,374002.3,377051.8,379621.0,387624.2,395410.5,399945.0,404652.6,402114.2,413912.4,414997.5,422764.3,424695.3,429419.3,435640.1,446928.1,450604.4,457749.9,465354.0,472109.2,471545.8,482608.7,482090.8,486253.1,498147.9,506677.3,513084.4,523685.0,536324.7,550623.5,560826.0,571394.3,575079.1,587498.6,592864.5,601300.8,609831.1,609026.1,568716.3,619196.6,620076.2,636346.8,663120.9,674091.1,696748.3,703117.0
"""54000""",West Virginia,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,65341.8,66167.6,65491.4,65712.8,66583.1,66945.9,66904.8,67011.9,66603.2,66999.8,67443.6,67429.7,67405.9,68246.0,68670.8,69612.8,69367.1,68231.2,67415.3,67753.5,67289.4,68671.3,70530.0,70123.3,68941.4,70436.0,70595.9,71471.8,70892.1,71193.9,70028.5,69174.4,70595.6,70416.9,70428.6,70759.4,69447.0,70602.5,70949.5,71130.7,70921.6,70755.7,70552.5,70422.3,70475.9,69895.7,69925.3,69748.5,71339.2,71177.5,71615.2,71705.6,71967.4,73098.9,73696.8,73693.7,72379.7,72620.6,72857.2,72314.3,71676.2,65362.1,70167.7,71640.2,71643.6,72889.2,72539.2,72854.1,71711.8
"""54000""",West Virginia,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,92.918,94.092,93.130,93.445,94.683,95.199,95.140,95.293,94.712,95.275,95.907,95.887,95.853,97.048,97.652,98.991,98.642,97.027,95.866,96.347,95.687,97.652,100.295,99.717,98.036,100.162,100.389,101.635,100.810,101.239,99.582,98.368,100.389,100.135,100.151,100.622,98.755,100.399,100.892,101.150,100.852,100.616,100.328,100.142,100.219,99.394,99.436,99.184,101.446,101.216,101.839,101.967,102.339,103.949,104.799,104.794,102.926,103.268,103.605,102.833,101.925,92.947,99.780,101.874,101.879,103.650,103.153,103.600,101.976
"""54000""",West Virginia,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,51947.4,53077.9,53725.7,55219.0,55987.2,56927.8,57477.8,57647.2,57981.2,59109.3,59803.9,60199.4,60325.2,62664.7,64056.6,63732.7,63589.1,63153.5,63170.2,64490.0,64570.3,65283.5,67051.9,67088.9,66874.4,69427.2,69854.2,70780.5,70723.6,70918.3,70082.6,69564.3,71184.2,71214.3,71630.3,71897.2,71304.6,72919.5,73434.9,72933.8,71162.0,71962.2,71393.5,70756.5,69794.4,70675.0,71288.0,71940.3,74342.5,74113.4,74755.6,75986.3,76987.3,78888.2,80057.4,80246.2,78340.0,79117.6,79426.9,79674.2,78180.0,68881.9,76658.7,79699.2,82922.8,86256.5,88445.8,91952.8,93891.0
"""55000""",Wisconsin,3,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,261144.0,263150.4,266338.0,264162.0,267734.4,268156.5,268477.0,268617.8,268832.6,269463.8,270768.7,270669.4,268392.0,269644.2,267264.2,261207.3,255384.8,257171.4,259541.8,262946.9,262217.8,265202.6,268475.0,271427.8,269737.2,271863.8,273837.5,275814.4,278670.0,278550.6,276109.4,275098.5,277216.7,276695.2,278106.9,280041.0,279115.5,284671.9,285733.2,286403.9,287242.2,288980.0,289567.7,290518.1,290669.1,291545.2,293539.2,291927.6,291010.5,290967.3,293561.9,293705.0,297847.6,298313.3,300132.8,301370.5,301770.3,303876.5,304106.6,305811.3,298653.8,274276.3,294987.0,298946.2,300025.5,302168.8,302198.8,306733.0,306547.9
"""55000""",Wisconsin,3,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,94.239,94.963,96.114,95.328,96.618,96.770,96.886,96.936,97.014,97.242,97.713,97.677,96.855,97.307,96.448,94.262,92.161,92.806,93.661,94.890,94.627,95.704,96.885,97.951,97.340,98.108,98.820,99.534,100.564,100.521,99.640,99.275,100.040,99.851,100.361,101.059,100.725,102.730,103.113,103.355,103.657,104.285,104.497,104.840,104.894,105.210,105.930,105.348,105.017,105.002,105.938,105.990,107.485,107.653,108.309,108.756,108.900,109.660,109.743,110.359,107.776,98.978,106.452,107.881,108.271,109.044,109.055,110.691,110.624
"""55000""",Wisconsin,3,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,223596.3,226004.8,230243.7,229343.0,234306.9,236663.7,238888.5,240418.2,243192.4,245230.5,247412.7,247522.3,245540.2,247012.7,247999.2,246706.0,243398.3,245382.9,248144.3,251914.4,250933.0,254616.9,258286.4,261895.3,261358.9,264748.5,268774.7,270575.3,275468.0,277546.2,277304.2,278110.0,281854.9,282055.0,284636.6,288536.9,288094.0,295521.7,298417.7,300750.6,303173.5,306929.5,309291.1,310637.6,310948.8,313716.1,316137.5,315490.6,315525.9,315908.2,320138.1,321884.6,327586.7,330741.7,333592.8,337132.8,339086.3,343887.7,345946.5,349978.8,344159.4,315671.4,342396.0,348629.4,353610.1,362318.8,367887.4,379908.8,387972.1
"""56000""",Wyoming,7,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,33407.1,34028.5,33065.6,33434.8,35812.4,37271.1,38626.6,39543.7,40073.4,40549.5,40652.2,41253.9,41601.8,41808.4,42409.8,45652.8,45030.2,41896.7,40378.4,38880.3,39445.9,40063.2,40517.5,40200.0,39567.3,39644.0,39565.5,40295.0,39489.8,39508.9,38339.9,38083.1,39059.0,38544.0,38692.7,39102.6,38787.7,39313.5,39804.0,40332.5,41067.7,39970.4,40523.4,40111.1,39924.7,38295.4,37562.0,36972.8,37062.3,37711.6,37462.8,37479.7,37802.1,38017.6,37940.5,38191.4,38191.8,38302.7,38832.8,39186.5,38285.8,34678.2,36061.7,36000.9,36425.2,36673.6,36565.4,36979.4,36046.6
"""56000""",Wyoming,7,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,85.978,87.577,85.099,86.049,92.168,95.923,99.411,101.771,103.135,104.360,104.624,106.173,107.068,107.600,109.148,117.494,115.892,107.827,103.920,100.064,101.520,103.108,104.278,103.461,101.832,102.029,101.827,103.705,101.633,101.682,98.673,98.012,100.524,99.199,99.581,100.636,99.826,101.179,102.441,103.802,105.694,102.870,104.293,103.232,102.752,98.559,96.671,95.155,95.385,97.056,96.416,96.459,97.289,97.844,97.645,98.291,98.292,98.577,99.942,100.852,98.534,89.249,92.810,92.654,93.746,94.385,94.106,95.172,92.771
"""56000""",Wyoming,7,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,25825.4,26952.1,27787.8,29739.8,30757.6,32357.2,33788.4,34058.1,34979.3,36580.6,37171.2,39072.0,40703.1,44255.6,44724.4,41594.1,38426.7,35848.6,35255.1,35477.5,37439.5,37248.0,37861.2,38174.2,38780.9,40041.0,39777.8,40405.8,39782.7,39216.3,38214.6,38208.0,39385.4,39017.8,39462.3,39293.6,39665.6,40508.8,40788.3,40279.7,38897.2,38717.5,38586.0,37506.9,36141.5,35943.2,35713.6,35717.5,36360.1,36892.6,36680.8,37521.3,38379.8,38996.8,39258.3,39494.1,38936.4,39252.0,39672.4,40542.6,38834.0,33214.5,36180.9,37064.3,39303.0,40761.4,42101.9,44323.4,45207.6
"""91000""",New England,1,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,816364.8,820449.6,825512.8,831836.9,842446.3,843529.9,842812.9,853927.8,857612.6,862701.7,867517.5,871116.8,886839.5,886271.7,869254.7,843201.2,845578.2,843150.0,848337.2,854606.5,858726.2,870653.3,878865.8,876901.0,862707.9,880754.0,871752.5,883491.2,883998.9,889042.8,888934.7,885347.3,883228.1,880118.3,885519.0,886463.4,876975.1,886849.0,897715.2,909637.1,911838.7,920517.4,918161.5,926113.9,923889.6,928255.7,934532.4,933562.7,933169.7,941485.9,949966.0,953912.0,961833.5,967604.3,973295.0,972305.6,983042.4,987849.4,992160.7,992516.1,982106.6,887601.4,954358.0,971159.0,979372.7,1001584.4,1007907.9,1026499.0,1025942.4
"""91000""",New England,1,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,92.054,92.515,93.086,93.799,94.995,95.117,95.036,96.290,96.705,97.279,97.822,98.228,100.001,99.937,98.018,95.080,95.348,95.074,95.659,96.366,96.831,98.176,99.102,98.880,97.280,99.315,98.300,99.623,99.681,100.249,100.237,99.833,99.594,99.243,99.852,99.959,98.889,100.002,101.227,102.572,102.820,103.799,103.533,104.430,104.179,104.671,105.379,105.270,105.225,106.163,107.119,107.564,108.457,109.108,109.750,109.638,110.849,111.391,111.877,111.917,110.743,100.087,107.614,109.509,110.435,112.940,113.653,115.749,115.686
"""91000""",New England,1,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,707483.9,714199.2,722993.3,732210.2,748089.9,755668.8,759941.8,774846.8,785452.0,794330.9,802609.6,807365.9,822858.5,822707.9,814698.2,801356.5,807661.0,805879.4,811814.7,819619.3,823676.7,838397.2,848168.6,849000.5,837867.1,859916.1,857098.3,869259.0,876197.1,886722.9,891551.6,892852.1,895667.1,896372.1,906399.5,913995.6,906750.1,921746.6,939079.4,956946.3,965820.1,980026.3,982463.7,992780.1,993208.5,1003756.6,1013271.8,1016431.4,1018455.7,1030780.8,1044932.7,1054644.5,1068552.1,1083898.9,1093825.9,1098670.8,1115985.7,1129179.4,1140092.9,1145833.9,1142537.1,1034454.7,1119585.2,1142558.5,1159110.9,1198527.6,1219540.0,1260502.5,1279066.5
"""92000""",Mideast,2,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,2696918.7,2718333.5,2745157.7,2768640.0,2775351.1,2777738.5,2773436.9,2792067.3,2826225.3,2804730.5,2812347.5,2824273.8,2851942.5,2855086.8,2847095.4,2783729.0,2771597.0,2818779.9,2839864.6,2875362.7,2896155.5,2927232.0,2921769.0,2914940.2,2923080.7,2924278.8,2923576.8,2954255.1,2980645.3,2996590.8,3014726.9,3009598.2,3000621.8,3005718.0,3016781.7,3040239.9,3027534.3,3054664.0,3082003.9,3093186.8,3104547.6,3125741.1,3127107.4,3113756.4,3162761.3,3171469.5,3168689.6,3175137.6,3186771.3,3182596.6,3200219.8,3228085.5,3242981.2,3268652.1,3280551.5,3274997.2,3301128.2,3336002.4,3342428.9,3350898.6,3307824.3,2981736.1,3197504.9,3224701.6,3272230.3,3310153.8,3331479.2,3376911.6,3364272.3
"""92000""",Mideast,2,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,89.886,90.599,91.493,92.276,92.500,92.579,92.436,93.057,94.195,93.479,93.733,94.130,95.052,95.157,94.891,92.779,92.375,93.947,94.650,95.833,96.526,97.562,97.380,97.152,97.423,97.463,97.440,98.462,99.342,99.873,100.478,100.307,100.008,100.178,100.546,101.328,100.905,101.809,102.720,103.093,103.471,104.178,104.223,103.778,105.412,105.702,105.609,105.824,106.212,106.073,106.660,107.589,108.085,108.941,109.337,109.152,110.023,111.186,111.400,111.682,110.246,99.378,106.570,107.476,109.060,110.324,111.035,112.549,112.128
"""92000""",Mideast,2,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,2310721.3,2341484.3,2381194.5,2417107.1,2445645.0,2472225.6,2486389.5,2521605.8,2579535.1,2576351.1,2599676.4,2618217.3,2648414.9,2653128.1,2667406.8,2635847.4,2628985.1,2670360.0,2693163.9,2735824.5,2762778.4,2808560.0,2811890.9,2817041.1,2833938.2,2852781.7,2872063.1,2904317.4,2953442.2,2987592.5,3023803.1,3036723.5,3044419.3,3063491.7,3091739.0,3140789.1,3140923.1,3188472.0,3238450.6,3265912.1,3295908.6,3335405.2,3351985.8,3341944.2,3404502.6,3436728.7,3447171.9,3472212.5,3496752.2,3506906.2,3546710.5,3601032.1,3640009.7,3702136.4,3730063.9,3745592.2,3790859.6,3856865.3,3882944.6,3909058.7,3884792.9,3500190.8,3777249.1,3822776.0,3904216.3,3994777.1,4064801.6,4181856.4,4230574.9
"""93000""",Great Lakes,3,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,2232741.8,2243550.7,2252737.2,2251787.5,2263356.0,2267086.2,2263697.6,2264788.0,2270975.5,2278949.6,2285528.8,2286107.9,2263454.3,2266938.2,2235996.5,2162776.2,2110504.0,2108049.7,2117111.0,2146522.6,2146252.5,2181740.4,2213073.0,2221714.9,2219728.7,2229873.1,2235665.3,2271451.5,2275951.2,2281612.2,2273964.1,2258278.1,2292131.3,2283369.8,2297210.0,2312700.0,2310972.9,2349985.6,2370512.7,2370180.3,2365836.6,2377821.0,2380809.5,2384692.0,2379776.8,2395151.4,2400785.2,2412886.4,2406156.7,2417672.1,2426354.4,2438817.0,2464282.9,2478782.7,2483830.5,2482583.7,2484171.9,2495852.1,2505261.6,2507962.9,2470704.3,2228880.0,2428287.6,2450684.8,2485551.7,2514365.5,2520030.7,2553922.3,2544590.6
"""93000""",Great Lakes,3,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,98.253,98.728,99.132,99.091,99.600,99.764,99.615,99.663,99.935,100.286,100.575,100.601,99.604,99.757,98.396,95.174,92.873,92.765,93.164,94.458,94.447,96.008,97.387,97.767,97.680,98.126,98.381,99.956,100.154,100.403,100.067,99.376,100.866,100.480,101.090,101.771,101.695,103.412,104.315,104.301,104.109,104.637,104.768,104.939,104.723,105.399,105.647,106.180,105.884,106.390,106.773,107.321,108.442,109.080,109.302,109.247,109.317,109.831,110.245,110.364,108.724,98.083,106.858,107.843,109.378,110.646,110.895,112.386,111.976
"""93000""",Great Lakes,3,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,1909304.0,1926029.3,1946990.5,1955435.3,1981517.3,2001549.6,2013372.7,2027648.8,2054466.3,2073567.8,2088485.5,2090964.2,2071676.9,2077635.0,2072320.3,2035771.8,1999216.1,1996466.0,2008581.1,2041394.1,2042294.4,2084758.0,2120440.3,2136339.9,2144653.8,2168155.0,2192070.6,2228504.2,2251373.7,2274688.0,2283505.1,2280238.8,2324395.2,2320662.3,2344004.0,2376289.1,2379853.2,2433879.1,2471446.2,2484519.4,2495092.8,2522493.0,2538621.4,2545340.2,2541162.5,2571876.0,2581601.6,2605945.9,2608843.4,2627728.3,2651257.5,2680519.3,2720525.9,2760246.5,2773847.4,2789755.6,2802933.4,2833816.8,2855543.8,2871166.5,2842449.0,2558827.7,2809540.1,2845578.0,2916245.2,3000101.1,3052818.9,3148758.1,3204376.1
"""94000""",Plains,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,966607.6,971451.1,979879.3,976775.7,985296.4,994875.2,983361.1,986360.0,993190.6,1007710.6,1010267.4,1019680.3,1023080.6,1029485.3,1020970.5,1000895.5,988593.6,987662.3,994883.6,1004997.6,1002519.6,1015203.9,1025206.3,1035244.3,1029480.5,1040879.4,1040228.2,1058521.0,1071115.4,1074612.5,1065962.0,1063030.1,1074927.6,1076132.3,1085915.8,1091045.9,1089583.9,1110887.4,1124036.4,1126295.6,1128554.9,1129987.3,1133095.2,1134456.0,1131238.6,1132622.3,1143981.6,1148601.1,1148340.7,1151248.6,1147880.8,1156850.5,1167634.1,1176606.1,1178592.8,1180003.6,1174058.6,1180596.6,1189963.4,1196901.2,1182432.9,1089357.9,1165047.7,1181415.8,1200359.8,1213538.6,1215400.4,1221923.2,1215057.3
"""94000""",Plains,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,90.449,90.902,91.691,91.400,92.198,93.094,92.016,92.297,92.936,94.295,94.534,95.415,95.733,96.332,95.536,93.657,92.506,92.419,93.095,94.041,93.809,94.996,95.932,96.871,96.332,97.399,97.338,99.049,100.228,100.555,99.746,99.471,100.585,100.697,101.613,102.093,101.956,103.949,105.180,105.391,105.603,105.737,106.028,106.155,105.854,105.983,107.046,107.478,107.454,107.726,107.411,108.250,109.259,110.099,110.285,110.417,109.861,110.472,111.349,111.998,110.644,101.935,109.017,110.549,112.322,113.555,113.729,114.339,113.697
"""94000""",Plains,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,820181.1,827330.6,840023.1,841788.7,855597.0,870996.2,868840.6,877962.6,894877.4,914021.3,921959.3,933888.3,937704.3,945843.4,946525.3,936825.4,926517.0,925326.2,932810.3,948064.3,947602.9,963422.7,976785.9,992040.0,995631.9,1013848.9,1021889.2,1038004.9,1059822.2,1070072.9,1069657.8,1075167.1,1094669.7,1097157.6,1110527.8,1118739.4,1120874.8,1151505.3,1168879.8,1175523.6,1178107.2,1186198.1,1194008.4,1194880.9,1189672.9,1198858.8,1212434.8,1221930.8,1229076.0,1235458.1,1237487.4,1255390.4,1273390.0,1294202.4,1299252.4,1309009.5,1306566.4,1322463.2,1339323.4,1354328.9,1343533.1,1229934.8,1329924.0,1359002.0,1400121.1,1449478.9,1476899.8,1509812.5,1539910.8
"""95000""",Southeast,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,3355714.3,3382437.8,3408794.2,3427045.0,3465386.4,3477060.2,3475798.2,3495522.3,3466083.3,3480152.3,3501140.6,3518234.4,3491796.5,3504308.4,3475975.6,3388989.0,3340451.9,3330470.4,3337359.4,3368735.4,3363757.4,3398553.6,3425939.5,3439728.9,3409659.8,3430570.0,3421253.3,3455951.1,3469964.8,3469542.1,3466144.3,3447848.7,3498852.9,3486559.2,3511429.7,3521428.1,3519961.9,3560129.9,3586278.7,3600264.0,3623189.9,3657264.3,3674108.0,3683516.9,3695200.1,3714923.2,3743413.5,3773446.4,3799089.2,3813540.0,3831129.4,3868493.3,3884055.5,3909229.6,3923890.2,3931786.0,3962367.3,3985307.5,4012771.2,4028427.3,3976623.4,3629729.2,3920109.1,3955932.2,4014834.9,4081475.0,4105790.2,4175766.0,4159352.6
"""95000""",Southeast,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,96.891,97.663,98.424,98.951,100.058,100.395,100.359,100.928,100.078,100.484,101.090,101.584,100.821,101.182,100.364,97.852,96.451,96.163,96.361,97.267,97.124,98.128,98.919,99.317,98.449,99.053,98.784,99.786,100.190,100.178,100.080,99.552,101.024,100.669,101.388,101.676,101.634,102.794,103.549,103.952,104.614,105.598,106.085,106.356,106.694,107.263,108.086,108.953,109.693,110.111,110.618,111.697,112.147,112.873,113.297,113.525,114.408,115.070,115.863,116.315,114.819,104.803,113.188,114.222,115.923,117.847,118.549,120.569,120.095
"""95000""",Southeast,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,2853346.4,2890637.4,2940796.8,2980209.0,3036110.2,3073716.4,3098036.5,3132807.6,3139508.8,3174077.4,3209552.4,3232760.4,3216081.2,3240937.2,3247760.3,3195198.0,3159362.2,3147745.5,3160545.5,3202347.1,3206027.8,3252464.9,3289102.1,3316690.1,3303748.3,3346399.7,3362089.0,3397182.6,3435871.7,3458843.5,3478635.6,3480149.0,3546770.5,3544271.8,3585723.5,3621271.4,3629475.0,3692318.8,3742823.8,3774847.9,3814606.7,3871648.5,3908138.1,3922698.2,3937046.6,3981862.1,4020384.4,4071892.2,4117195.7,4143740.9,4185357.9,4253208.9,4290841.1,4355953.3,4385938.7,4422681.4,4477538.9,4530769.3,4581226.8,4619756.5,4581243.2,4174675.3,4546905.7,4608411.8,4727565.3,4880552.7,4985227.6,5161681.0,5245870.5
"""96000""",Southwest,6,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,1623716.9,1625216.1,1630851.3,1644498.7,1716863.0,1730965.8,1746219.8,1771926.7,1782684.1,1813739.9,1823451.8,1829015.8,1809022.2,1807391.5,1807191.2,1825215.5,1797141.2,1772924.2,1776457.1,1785732.1,1796174.5,1810374.2,1826388.1,1840758.4,1843181.1,1865269.3,1873705.9,1912164.8,1933291.9,1951655.8,1955061.4,1981669.9,1998904.6,2014220.1,2032467.2,2045358.9,2031397.3,2068264.4,2107984.0,2132151.9,2175850.1,2156846.1,2177814.5,2190018.1,2188411.6,2188257.9,2197805.5,2201597.5,2221486.9,2240723.7,2260828.8,2280832.1,2306293.1,2328592.7,2337498.2,2357119.1,2368775.9,2385283.3,2425201.6,2445035.3,2404163.8,2214943.0,2355870.6,2387026.2,2406164.3,2447774.6,2467709.4,2523122.9,2507009.4
"""96000""",Southwest,6,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,83.037,83.113,83.402,84.100,87.800,88.521,89.302,90.616,91.166,92.755,93.251,93.536,92.513,92.430,92.420,93.341,91.906,90.667,90.848,91.322,91.856,92.582,93.401,94.136,94.260,95.390,95.821,97.788,98.868,99.808,99.982,101.342,102.224,103.007,103.940,104.599,103.885,105.771,107.802,109.038,111.273,110.301,111.373,111.997,111.915,111.907,112.396,112.590,113.607,114.590,115.619,116.642,117.944,119.084,119.539,120.543,121.139,121.983,124.025,125.039,122.949,113.272,120.479,122.072,123.051,125.179,126.198,129.032,128.208
